Disease Name
"""Metaphyseal chondrodysplasia, Schmid type"""
"""Cartilage-hair hypoplasia"""
"""Non-rhizomelic chondrodysplasia punctata"""
"""Dyschondrosteosis-nephritis syndrome"""
"""Dysequilibrium syndrome"""
"""Rhizomelic chondrodysplasia punctata"""
"""XY type gonadal dysgenesis-associated anomalies syndrome"""
"""Dyskeratosis congenita"""
"""Prader-Willi syndrome due to paternal deletion of 15q11q13 type 1"""
"""Prader-Willi syndrome due to paternal deletion of 15q11q13 type 2"""
"""Dysosteosclerosis"""
"""Acrofrontofacionasal dysostosis"""
"""Autosomal dominant non-syndromic intellectual disability"""
"""Acrofacial dysostosis, Catania type"""
"""Autosomal dominant spondylocostal dysostosis"""
"""Dysostosis, Stanescu type"""
"""Ectodermal dysplasia-blindness syndrome"""
"""Leukomelanoderma-infantilism-intellectual disability-hypodontia-hypotrichosis syndrome"""
"""Lowry-Wood syndrome"""
"""Schimke immuno-osseous dysplasia"""
"""Mesomelic dysplasia, Kantaputra type"""
"""Spondyloenchondrodysplasia"""
"""Spondyloperipheral dysplasia-short ulna syndrome"""
"""Dyssegmental dysplasia, Silverman-Handmaker type"""
"""Hereditary bullous dystrophy, macular type"""
"""Hypohidrotic ectodermal dysplasia-hypothyroidism-ciliary dyskinesia syndrome"""
"""Ectodermal dysplasia-sensorineural deafness syndrome"""
"""EEC syndrome"""
"""Arthrochalasia Ehlers-Danlos syndrome"""
"""Dermatosparaxis Ehlers-Danlos syndrome"""
"""Cockayne syndrome"""
"""Coffin-Lowry syndrome"""
"""Cohen syndrome"""
"""Mitochondrial DNA depletion syndrome, encephalomyopathic form with methylmalonic aciduria"""
"""Eng-Strom syndrome"""
"""Amelocerebrohypohidrotic syndrome"""
"""Epilepsy-telangiectasia syndrome"""
"""Extrasystoles-short stature-hyperpigmentation-microcephaly syndrome"""
"""Autosomal recessive faciodigitogenital syndrome"""
"""Cowden syndrome"""
"""Cleft palate-short stature-vertebral anomalies syndrome"""
"""Fibrochondrogenesis"""
"""Floating-Harbor syndrome"""
"""Freeman-Sheldon syndrome"""
"""Blepharophimosis-ptosis-esotropia-syndactyly-short stature syndrome"""
"""Galloway-Mowat syndrome"""
"""GAPO syndrome"""
"""Gemignani syndrome"""
"""German syndrome"""
"""Geroderma osteodysplastica"""
"""Glaucoma-ectopia lentis-microspherophakia-stiff joints-short stature syndrome"""
"""Glycogen storage disease due to hepatic glycogen synthase deficiency"""
"""Gorlin-Chaudhry-Moss syndrome"""
"""Acromesomelic dysplasia, Grebe type"""
"""Brain-lung-thyroid syndrome"""
"""Hall-Riggs syndrome"""
"""Hartnup disease"""
"""Cystinosis"""
"""Hennekam-Beemer syndrome"""
"""Mowat-Wilson syndrome"""
"""Mucopolysaccharidosis type 2, severe form"""
"""Mucopolysaccharidosis type 2, attenuated form"""
"""Infantile systemic hyalinosis"""
"""Hydrocephalus-obesity-hypogonadism syndrome"""
"""Xeroderma pigmentosum-Cockayne syndrome complex"""
"""Hyperlysinemia"""
"""Rothmund-Thomson syndrome type 1"""
"""Rothmund-Thomson syndrome type 2"""
"""Hypertelorism-microtia-facial clefting syndrome"""
"""Multiple pterygium-malignant hyperthermia syndrome"""
"""Hypertrichosis cubiti"""
"""Nephrogenic diabetes insipidus"""
"""Familial isolated hypoparathyroidism"""
"""Ulna hypoplasia-intellectual disability syndrome"""
"""ICF syndrome"""
"""Dysmorphism-short stature-deafness-disorder of sex development syndrome"""
"""Polyvalvular heart disease syndrome"""
"""Isolated agammaglobulinemia"""
"""Argininosuccinic aciduria"""
"""Congenital short bowel syndrome"""
"""IVIC syndrome"""
"""Cardiac-valvular Ehlers-Danlos syndrome"""
"""Autosomal recessive spondylocostal dysostosis"""
"""Johanson-Blizzard syndrome"""
"""Johnson neuroectodermal syndrome"""
"""Non-acquired combined pituitary hormone deficiency-sensorineural hearing loss-spine abnormalities syndrome"""
"""Juberg-Hayward syndrome"""
"""Sanjad-Sakati syndrome"""
"""Kallmann syndrome-heart disease syndrome"""
"""KBG syndrome"""
"""Keratosis follicularis-dwarfism-cerebral atrophy syndrome"""
"""Dubowitz syndrome"""
"""Laurence-Moon syndrome"""
"""Legg-Calvé-Perthes disease"""
"""Dyggve-Melchior-Clausen disease"""
"""Léri-Weill dyschondrosteosis"""
"""Dyschromatosis universalis hereditaria"""
"""Hypergonadotropic hypogonadism-cataract syndrome"""
"""RFT1-CDG"""
"""Marden-Walker syndrome"""
"""MASA syndrome"""
"""McKusick-Kaufman syndrome"""
"""Melnick-Needles syndrome"""
"""Mesomelia-synostoses syndrome"""
"""Metaphyseal chondrodysplasia, Spahr type"""
"""Metaphyseal dysostosis-intellectual disability-conductive deafness syndrome"""
"""Multiple benign circumferential skin creases on limbs"""
"""Corpus callosum agenesis-abnormal genitalia syndrome"""
"""Autosomal recessive Stickler syndrome"""
"""Multiple epiphyseal dysplasia"""
"""Micro syndrome"""
"""Microbrachycephaly-ptosis-cleft lip syndrome"""
"""Autosomal recessive primary microcephaly"""
"""Ataxia-telangiectasia-like disorder"""
"""Autosomal dominant primary microcephaly"""
"""Microcephaly-cardiomyopathy syndrome"""
"""Autosomal recessive chorioretinopathy-microcephaly syndrome"""
"""Microcephaly-cervical spine fusion anomalies syndrome"""
"""Microcephaly-lymphedema-chorioretinopathy syndrome"""
"""Spondylometaphyseal dysplasia"""
"""Ear-patella-short stature syndrome"""
"""Microphthalmia with linear skin defects syndrome"""
"""Mietens syndrome"""
"""MOMO syndrome"""
"""Mulibrey nanism"""
"""Myhre syndrome"""
"""Nail-patella-like renal disease"""
"""Distal 22q11.2 microdeletion syndrome"""
"""Xq27.3q28 duplication syndrome"""
"""Kleefstra syndrome"""
"""3M syndrome"""
"""Langer mesomelic dysplasia"""
"""Mesomelic dysplasia, Nievergelt type"""
"""Mesomelic dwarfism, Reinhardt-Pfeiffer type"""
"""CHST3-related skeletal dysplasia"""
"""COG5-CDG"""
"""Microcephalic osteodysplastic primordial dwarfism types I and III"""
"""Microcephalic osteodysplastic primordial dwarfism type II"""
"""Fibular aplasia-complex brachydactyly syndrome"""
"""Osteoglosphonic dysplasia"""
"""Glycogen storage disease due to liver phosphorylase kinase deficiency"""
"""Lenz-Majewski hyperostotic dwarfism"""
"""Noonan syndrome-like disorder with loose anagen hair"""
"""Oculo-palato-cerebral syndrome"""
"""Opitz GBBB syndrome"""
"""Opsismodysplasia"""
"""Orofaciodigital syndrome type 2"""
"""Orofaciodigital syndrome type 4"""
"""Orofaciodigital syndrome type 6"""
"""OSLAM syndrome"""
"""Bruck syndrome"""
"""Congenital osteogenesis imperfecta-microcephaly-cataracts syndrome"""
"""Autosomal recessive distal osteolysis syndrome"""
"""Osteopathia striata-cranial sclerosis syndrome"""
"""Osteopetrosis with renal tubular acidosis"""
"""Osteoporosis-oculocutaneous hypopigmentation syndrome"""
"""Osteoporosis-pseudoglioma syndrome"""
"""Juvenile Paget disease"""
"""Microform holoprosencephaly"""
"""Pelizaeus-Merzbacher disease, connatal form"""
"""Acrodysostosis with multiple hormone resistance"""
"""Moyamoya angiopathy-short stature-facial dysmorphism-hypergonadotropic hypogonadism syndrome"""
"""Severe intellectual disability and progressive spastic paraplegia"""
"""Syndromic recessive X-linked ichthyosis"""
"""Spastic paraplegia-nephritis-deafness syndrome"""
"""Wrinkly skin syndrome"""
"""Pelvis-shoulder dysplasia"""
"""Xp22.13p22.2 duplication syndrome"""
"""Infantile-onset autosomal recessive nonprogressive cerebellar ataxia"""
"""Vascular Ehlers-Danlos syndrome"""
"""Short stature-valvular heart disease-characteristic facies syndrome"""
"""Phocomelia, Schinzel type"""
"""Ellis Van Creveld syndrome"""
"""Hypocalcemic vitamin D-dependent rickets"""
"""Autosomal recessive hypophosphatemic rickets"""
"""Early-onset epileptic encephalopathy and intellectual disability due to GRIN2A mutation"""
"""Mevalonic aciduria"""
"""Leri pleonosteosis"""
"""Rothmund-Thomson syndrome"""
"""Distal Xq28 microduplication syndrome"""
"""Hypogonadotropic hypogonadism-severe microcephaly-sensorineural hearing loss-dysmorphism syndrome"""
"""Progeria-short stature-pigmented nevi syndrome"""
"""De Barsy syndrome"""
"""Leukocyte adhesion deficiency"""
"""Acrootoocular syndrome"""
"""Autosomal recessive multiple pterygium syndrome"""
"""Sagliker syndrome"""
"""DDOST-CDG"""
"""Blepharophimosis-intellectual disability syndrome, SBBYS type"""
"""Nicolaides-Baraitser syndrome"""
"""X-linked intellectual disability-hypogonadism-ichthyosis-obesity-short stature syndrome"""
"""X-linked intellectual disability, Snyder type"""
"""X-linked intellectual disability-psychosis-macroorchidism syndrome"""
"""Retinitis pigmentosa-intellectual disability-deafness-hypogonadism syndrome"""
"""Oxoglutaric aciduria"""
"""Autosomal dominant Robinow syndrome"""
"""Lamellar ichthyosis"""
"""Ulnar-mammary syndrome"""
"""Xq12-q13.3 duplication syndrome"""
"""Schneckenbecken dysplasia"""
"""Intellectual disability-hypotonia-brachycephaly-pyloric stenosis-cryptorchidism syndrome"""
"""Cerebrofacioarticular syndrome"""
"""SHOX-related short stature"""
"""Short stature due to GHSR deficiency"""
"""Senior-Loken syndrome"""
"""SHORT syndrome"""
"""Erythrokeratodermia variabilis"""
"""Wiedemann-Steiner syndrome"""
"""Corneodermatoosseous syndrome"""
"""Stimmler syndrome"""
"""Apparent mineralocorticoid excess"""
"""Autosomal recessive spastic paraplegia type 54"""
"""Hereditary sensory and autonomic neuropathy due to TECPR2 mutation"""
"""Stormorken-Sjaastad-Langslet syndrome"""
"""Stüve-Wiedemann syndrome"""
"""Isolated succinate-CoQ reductase deficiency"""
"""Multiple osteochondromas"""
"""Fountain syndrome"""
"""Deafness-enamel hypoplasia-nail defects syndrome"""
"""Cardiospondylocarpofacial syndrome"""
"""Deafness-vitiligo-achalasia syndrome"""
"""Fabry disease"""
"""Renpenning syndrome"""
"""Filippi syndrome"""
"""Severe early-onset obesity-insulin resistance syndrome due to SH2B1 deficiency"""
"""Spondylocostal dysostosis-hypospadias-intellectual disability syndrome"""
"""Congenital amegakaryocytic thrombocytopenia"""
"""Hoyeraal-Hreidarsson syndrome"""
"""Farber disease"""
"""Hypoplastic tibiae-postaxial polydactyly syndrome"""
"""Trismus-pseudocamptodactyly syndrome"""
"""Double outlet right ventricle"""
"""Microcephaly-brachydactyly-kyphoscoliosis syndrome"""
"""Vogt-Koyanagi-Harada disease"""
"""Weill-Marchesani syndrome"""
"""Wiedemann-Rautenstrauch syndrome"""
"""Wilson-Turner syndrome"""
"""Yunis-Varon syndrome"""
"""Desmosterolosis"""
"""X-linked dominant chondrodysplasia punctata"""
"""Autism spectrum disorder due to AUTS2 deficiency"""
"""Roifman syndrome"""
"""GM1 gangliosidosis"""
"""Gaucher disease"""
"""Autosomal recessive cutis laxa type 2, classic type"""
"""Temtamy preaxial brachydactyly syndrome"""
"""Autosomal recessive cerebellar ataxia-pyramidal signs-nystagmus-oculomotor apraxia syndrome"""
"""Intellectual disability-strabismus syndrome"""
"""Glycogen storage disease due to glucose-6-phosphatase deficiency"""
"""X-linked intellectual disability due to GRIA3 mutations"""
"""Glycogen storage disease due to glycogen debranching enzyme deficiency"""
"""Glycogen storage disease due to liver glycogen phosphorylase deficiency"""
"""Obesity due to SIM1 deficiency"""
"""Developmental delay-facial dysmorphism syndrome due to MED13L deficiency"""
"""Acrodermatitis enteropathica"""
"""Intellectual disability-facial dysmorphism-hand anomalies syndrome"""
"""XYLT1-CDG"""
"""Hypotonia-speech impairment-severe cognitive delay syndrome"""
"""Andersen-Tawil syndrome"""
"""Gordon syndrome"""
"""Griscelli syndrome"""
"""Severe intellectual disability-short stature-behavioral abnormalities-facial dysmorphism syndrome"""
"""Primary microcephaly-mild intellectual disability-young-onset diabetes syndrome"""
"""Autoimmune enteropathy and endocrinopathy-susceptibility to chronic infections syndrome"""
"""Feingold syndrome type 1"""
"""Feingold syndrome type 2"""
"""Joubert syndrome with Jeune asphyxiating thoracic dystrophy"""
"""Autosomal spastic paraplegia type 58"""
"""Acromesomelic dysplasia, Maroteaux type"""
"""Optic atrophy-intellectual disability syndrome"""
"""Autosomal recessive spastic paraplegia type 63"""
"""MEND syndrome"""
"""Tatton-Brown-Rahman syndrome"""
"""Isolated glycerol kinase deficiency"""
"""Temple-Baraitser syndrome"""
"""RIDDLE syndrome"""
"""X-linked intellectual disability-limb spasticity-retinal dystrophy-diabetes insipidus syndrome"""
"""Hypochondroplasia"""
"""Hypophosphatasia"""
"""Intrauterine growth restriction-short stature-early adult-onset diabetes syndrome"""
"""Cataract-growth hormone deficiency-sensory neuropathy-sensorineural hearing loss-skeletal dysplasia syndrome"""
"""Retinitis pigmentosa-juvenile cataract-short stature-intellectual disability syndrome"""
"""Hypophosphatemic rickets"""
"""PCNA-related progressive neurodegenerative photosensitivity syndrome"""
"""Fatty acyl-CoA reductase 1 deficiency"""
"""Neonatal adrenoleukodystrophy"""
"""Isolated sedoheptulokinase deficiency"""
"""Congenital hypothyroidism"""
"""PGM3-CDG"""
"""Cerebellar-facial-dental syndrome"""
"""Juvenile-onset diabetes mellitus-central and peripheral neurodegeneration syndrome"""
"""Autosomal recessive spastic paraplegia type 9B"""
"""Tremor-ataxia-central hypomyelination syndrome"""
"""Autosomal dominant mitochondrial myopathy with exercise intolerance"""
"""Autosomal dominant intellectual disability-craniofacial anomalies-cardiac defects syndrome"""
"""X-linked intellectual disability-short stature-overweight syndrome"""
"""Progressive spondyloepimetaphyseal dysplasia-short stature-short fourth metatarsals-intellectual disability syndrome"""
"""Craniofacial dysplasia-short stature-ectodermal anomalies-intellectual disability syndrome"""
"""Incontinentia pigmenti"""
"""Spastic paraplegia-severe developmental delay-epilepsy syndrome"""
"""Microcephalic cortical malformations-short stature due to RTTN deficiency"""
"""White-Sutton syndrome"""
"""SLC39A8-CDG"""
"""Jeune syndrome"""
"""X-linked female restricted facial dysmorphism-short stature-choanal atresia-intellectual disability"""
"""Congenital cataracts-facial dysmorphism-neuropathy syndrome"""
"""Kniest dysplasia"""
"""SIX2-related frontonasal dysplasia"""
"""TELO2-related intellectual disability-neurodevelopmental disorder"""
"""Thiamine-responsive megaloblastic anemia syndrome"""
"""Noonan syndrome with multiple lentigines"""
"""Brain malformations-musculoskeletal abnormalities-facial dysmorphism-intellectual disability syndrome"""
"""Trichorhinophalangeal syndrome type 2"""
"""Larsen syndrome"""
"""Lipodystrophy-intellectual disability-deafness syndrome"""
"""Zellweger-like syndrome without peroxisomal anomalies"""
"""Craniolenticulosutural dysplasia"""
"""Branchiogenic deafness syndrome"""
"""Duane anomaly-myopathy-scoliosis syndrome"""
"""Blomstrand lethal chondrodysplasia"""
"""Aicardi-Goutières syndrome"""
"""Braddock syndrome"""
"""Corpus callosum agenesis-intellectual disability-coloboma-micrognathia syndrome"""
"""Ulnar/fibula ray defect-brachydactyly syndrome"""
"""Inclusion body myopathy with Paget disease of bone and frontotemporal dementia"""
"""Albers-Schönberg osteopetrosis"""
"""Oculocerebrorenal syndrome of Lowe"""
"""MERRF"""
"""Oculocerebrodental syndrome"""
"""Marinesco-Sjögren syndrome"""
"""Marshall syndrome"""
"""22q11.2 deletion syndrome"""
"""Microphthalmia, Lenz type"""
"""Muckle-Wells syndrome"""
"""Mucolipidosis type II"""
"""Mucolipidosis type III"""
"""Mucopolysaccharidosis type 1"""
"""Mucopolysaccharidosis type 2"""
"""Mucopolysaccharidosis type 4"""
"""Mucopolysaccharidosis type 6"""
"""Multiple sulfatase deficiency"""
"""Allan-Herndon-Dudley syndrome"""
"""Multiminicore myopathy"""
"""Diastrophic dysplasia"""
"""Non-acquired isolated growth hormone deficiency"""
"""Laron syndrome"""
"""Netherton syndrome"""
"""Angel-shaped phalango-epiphyseal dysplasia"""
"""Acrocapitofemoral dysplasia"""
"""Neurofibromatosis type 1"""
"""Neurofibromatosis-Noonan syndrome"""
"""Alström syndrome"""
"""NARP syndrome"""
"""Nijmegen breakage syndrome"""
"""Noonan syndrome"""
"""Short fifth metacarpals-insulin resistance syndrome"""
"""Osteogenesis imperfecta"""
"""Goldberg-Shprintzen megacolon syndrome"""
"""CEDNIK syndrome"""
"""Hyaluronidase deficiency"""
"""X-linked intellectual disability with isolated growth hormone deficiency"""
"""Dysostosis with brachydactyly"""
"""3C syndrome"""
"""Pelizaeus-Merzbacher disease"""
"""Peters plus syndrome"""
"""Pfeiffer syndrome"""
"""Hyperinsulinism due to short chain 3-hydroxylacyl-CoA dehydrogenase deficiency"""
"""Dentinogenesis imperfecta-short stature-hearing loss-intellectual disability syndrome"""
"""Growth delay due to insulin-like growth factor type 1 deficiency"""
"""Growth delay due to insulin-like growth factor I resistance"""
"""Pseudoachondroplasia"""
"""Periodontal Ehlers-Danlos syndrome"""
"""B4GALT7-related spondylodysplastic Ehlers-Danlos syndrome"""
"""X-linked Ehlers-Danlos syndrome"""
"""Pseudohypoaldosteronism type 2"""
"""Pycnodysostosis"""
"""Rabson-Mendenhall syndrome"""
"""Infantile Refsum disease"""
"""Trichorhinophalangeal syndrome type 1 and 3"""
"""Niemann-Pick disease type B"""
"""Eiken syndrome"""
"""Developmental malformations-deafness-dystonia syndrome"""
"""Mandibulofacial dysostosis-microcephaly syndrome"""
"""Glycogen storage disease due to liver and muscle phosphorylase kinase deficiency"""
"""Brachytelephalangic chondrodysplasia punctata"""
"""3-phosphoglycerate dehydrogenase deficiency, infantile/juvenile form"""
"""Congenital non-bullous ichthyosiform erythroderma"""
"""Saethre-Chotzen syndrome"""
"""Pseudohypoparathyroidism type 1A"""
"""Pseudohypoparathyroidism type 1C"""
"""Pseudopseudohypoparathyroidism"""
"""Schwartz-Jampel syndrome"""
"""Seckel syndrome"""
"""Shwachman-Diamond syndrome"""
"""Sialidosis type 1"""
"""Sjögren-Larsson syndrome"""
"""Smith-Lemli-Opitz syndrome"""
"""Smith-Magenis syndrome"""
"""Stickler syndrome"""
"""Fanconi anemia"""
"""Syndromic diarrhea"""
"""Alpha-thalassemia-X-linked intellectual disability syndrome"""
"""Platyspondylic dysplasia, Torrance type"""
"""Spondylometaphyseal dysplasia-cone-rod dystrophy syndrome"""
"""Microcephalic osteodysplastic dysplasia, Saul-Wilson type"""
"""Astley-Kendall dysplasia"""
"""Spondylo-ocular syndrome"""
"""Genitopatellar syndrome"""
"""Keutel syndrome"""
"""X-linked intellectual disability, Abidi type"""
"""Syndromic X-linked intellectual disability 7"""
"""X-linked intellectual disability, Armfield type"""
"""KDM5C-related syndromic X-linked intellectual disability"""
"""X-linked intellectual disability-cubitus valgus-dysmorphism syndrome"""
"""X-linked intellectual disability, Schimke type"""
"""X-linked intellectual disability, Stocco Dos Santos type"""
"""X-linked intellectual disability, Cabezas type"""
"""Deafness-intellectual disability syndrome, Martin-Probst type"""
"""X-linked intellectual disability, Shrimpton type"""
"""X-linked intellectual disability, Stoll type"""
"""X-linked intellectual disability-hypotonia-facial dysmorphism-aggressive behavior syndrome"""
"""Townes-Brocks syndrome"""
"""Triple A syndrome"""
"""Sialidosis type 2"""
"""WAGR syndrome"""
"""X-linked hypophosphatemia"""
"""Primary immunodeficiency syndrome due to LAMTOR2 deficiency"""
"""Mandibuloacral dysplasia with type A lipodystrophy"""
"""Mandibuloacral dysplasia with type B lipodystrophy"""
"""Werner syndrome"""
"""Autosomal recessive cutis laxa type 1"""
"""Williams syndrome"""
"""Non-acquired panhypopituitarism"""
"""Classic congenital adrenal hyperplasia due to 21-hydroxylase deficiency"""
"""Congenital adrenal hyperplasia due to 11-beta-hydroxylase deficiency"""
"""46,XY disorder of sex development due to isolated 17,20-lyase deficiency"""
"""Xeroderma pigmentosum"""
"""DK1-CDG"""
"""Zellweger syndrome"""
"""Aarskog-Scott syndrome"""
"""Abruzzo-Erickson syndrome"""
"""Hypocalcemic vitamin D-resistant rickets"""
"""Achondrogenesis"""
"""Short rib-polydactyly syndrome, Verma-Naumoff type"""
"""Spondyloepiphyseal dysplasia, Kimberley type"""
"""Spondyloepiphyseal dysplasia tarda"""
"""Achondrogenesis type 2"""
"""Achondrogenesis type 1B"""
"""Achondrogenesis type 1A"""
"""Brachyolmia, Maroteaux type"""
"""Autosomal dominant brachyolmia"""
"""Multiple epiphyseal dysplasia type 4"""
"""Multiple epiphyseal dysplasia type 1"""
"""Multiple epiphyseal dysplasia type 5"""
"""Spondylometaphyseal dysplasia, Kozlowski type"""
"""Spondylometaphyseal dysplasia, 'corner fracture' type"""
"""Spondylometaphyseal dysplasia, Schmidt type"""
"""Spondylometaphyseal dysplasia, Sedaghatian type"""
"""Autosomal dominant Kenny-Caffey syndrome"""
"""Autosomal recessive omodysplasia"""
"""Pelviscapular dysplasia"""
"""Spondyloepimetaphyseal dysplasia, Irapa type"""
"""Spondyloepimetaphyseal dysplasia, Missouri type"""
"""SPONASTRIME dysplasia"""
"""Spondyloepimetaphyseal dysplasia with joint laxity"""
"""Spondyloepimetaphyseal dysplasia with multiple dislocations"""
"""Brachydactyly type C"""
"""Brachydactyly type E"""
"""Brachydactyly type A1"""
"""Brachydactyly type A4"""
"""Hurler syndrome"""
"""Hurler-Scheie syndrome"""
"""FG syndrome type 1"""
"""X-linked intellectual disability, Porteous type"""
"""Hamel cerebro-palato-cardiac syndrome"""
"""X-linked intellectual disability, Golabi-Ito-Hall type"""
"""X-linked intellectual disability, Sutherland-Haan type"""
"""Spondyloepiphyseal dysplasia congenita"""
"""Acrocraniofacial dysostosis"""
"""Acrodysostosis"""
"""Acrofacial dysostosis, Weyers type"""
"""Hajdu-Cheney syndrome"""
"""Athyreosis"""
"""Koolen-De Vries syndrome"""
"""Acromicric dysplasia"""
"""Bohring-Opitz syndrome"""
"""Robinow syndrome"""
"""Spinocerebellar ataxia type 13"""
"""Prader-Willi syndrome due to paternal 15q11q13 deletion"""
"""Congenital dyserythropoietic anemia type III"""
"""Neutral lipid storage disease with ichthyosis"""
"""Neutral lipid storage myopathy"""
"""Myotonia permanens"""
"""Leukocyte adhesion deficiency type II"""
"""Ermine phenotype"""
